일자,감성도_벤치마킹,반응도_벤치마킹,감성도_시총가중,반응도_시총가중,감성도_뉴스빈도가중,반응도_뉴스빈도가중
2018-02-14,0.16706336108333333,0.23191256075,0.4411176391235679,0.46662212370919803,0.4397282218814846,0.45083933184762476
2018-02-16,0.06665802,0.06665802,0.024765129122835995,0.024765129122835995,0.22120085819361143,0.22120085819361143
2018-02-17,0.09961646333333334,0.09961646333333334,0.3706384764168726,0.3706384764168726,0.3470686362243163,0.3470686362243163
2018-02-18,0.2113503485,0.2244969905,0.41452151516527624,0.4190603282919174,0.5846660414878496,0.6554754545853897
2018-02-19,0.2619954700286325,0.36026841801495724,0.05804590407000828,0.5176773836580926,0.41592536851127765,0.7668776796904622
2018-02-20,0.19562937366666666,0.22725508933333333,0.12427757253480752,0.4176837631632079,0.5207136240061053,0.6467236451852076
2018-02-21,0.24495472983809524,0.39181415483809523,0.24727702028880688,0.548499382586328,0.4791638724147055,0.7758753478869037
2018-02-22,0.2547298627611111,0.33901983559444443,0.49250804819461563,0.5515211617621286,0.5992559373826901,0.8021519149928016
2018-02-23,0.22496589933333333,0.261440409,0.4653198931725243,0.47867969795574267,0.6130748228996177,0.7367035461861731
2018-02-24,0.19600548666666667,0.19600548666666667,0.16915430113146793,0.16915430113146793,0.28774983693291967,0.28774983693291967
2018-02-25,0.1442381715,0.1442381715,0.31468562511146936,0.31468562511146936,0.29263402718360304,0.29263402718360304
2018-02-26,0.27918303395026456,0.4446235796645503,0.3674881918386317,0.5698996146875834,0.6249423339553554,0.7577872778983359
2018-02-27,0.22714085880555557,0.2860881281388889,0.43132196079998164,0.4516732139815763,0.4118521253765914,0.7293492889257285
2018-02-28,0.36254952216666664,0.36254952216666664,0.47149157331036934,0.47149157331036934,0.7330210598414443,0.7330210598414443
2018-03-01,0.10282296666666667,0.11875335238095239,0.052739747697316965,0.06718377792571015,0.24127726068956595,0.30289840756789876
2018-03-02,0.09196940466666666,0.158593706,0.1120218119213512,0.16948660344182473,0.19875033607106418,0.33200384412910133
2018-03-03,0.066656785,0.066656785,0.021151434476014426,0.021151434476014426,0.18801070458328223,0.18801070458328223
2018-03-04,0.22609002826666666,0.2593889349333333,0.10643974142985352,0.4153688882081809,0.4661444315968667,0.5988211424904062
2018-03-05,0.17969689695,0.25767945150555555,0.19701923530623844,0.4471717462681866,0.4018660529634478,0.7097386726454306
2018-03-06,0.3277162929048433,0.48275597103703705,0.3162426374397912,0.6151913316605687,0.45567401199816354,0.8437846430265917
2018-03-07,0.1662516077111111,0.3194408469888889,0.062163103502622996,0.225413372272268,0.44372759932786665,0.6622845687263489
2018-03-08,0.33388492594761904,0.40490644039206347,0.5162615565693517,0.5698981225428105,0.4627292724639743,0.7665382666616107
2018-03-09,-6.496100000000227e-05,0.066566197,-0.27893559368257637,0.3392320535572504,-0.0041247094264268425,0.26136157139844163
2018-03-10,0.22877308300000002,0.22877308300000002,0.4637494050672546,0.4637494050672546,0.717838706578278,0.717838706578278
2018-03-11,0.31077516545555556,0.34820269412222227,0.1828745284180577,0.5301067848028935,0.6184725033503624,0.7675993635826202
2018-03-12,0.32729051243121693,0.3458266591719577,0.5114870981797902,0.517886611161449,0.6104652960460809,0.7103032373090842
2018-03-13,0.14638040955555556,0.279266038,0.12340832078080191,0.5069503784871592,0.3227180431095743,0.7096171499799423
2018-03-14,0.31834050725238094,0.3833655330809524,0.2289138082683399,0.5651930974115211,0.5803209393456951,0.8279222363007412
2018-03-15,0.08908580483333332,0.27212696705555556,0.1403839363503311,0.44143005445925165,0.27565989472447716,0.707305147097141
2018-03-16,0.09796496150793652,0.2595553806825397,-0.2188616665722129,0.4613084621246472,0.22342205490640188,0.6504325257439424
2018-03-17,0.059097743472222214,0.12575050613888888,0.03541831643530609,0.08044414571198458,0.332588583629242,0.3868070019204886
2018-03-18,0.06539521733333332,0.3631614414814815,0.08331897542301046,0.5437333519878828,0.2614070056065602,0.7947659059492351
2018-03-19,0.15984232683333333,0.2928857268333333,0.44413050756307765,0.5112705360509373,0.3033845785850363,0.7758517602056728
2018-03-20,0.4709609548412699,0.5162386191111111,0.5625348339624684,0.5830949598938816,0.681248975217801,0.7964795813448188
2018-03-21,0.19990950004444447,0.19990950004444447,0.12978833799326353,0.12978833799326353,0.5746606365913413,0.5746606365913413
2018-03-22,0.41362178651481485,0.6244553435518518,0.5118395270740508,0.6958546837874917,0.7021580753787449,0.9112335655859212
2018-03-24,0.037034961666666665,0.09624263166666666,0.03311698992420745,0.05355814514801588,0.13700654204231763,0.4559062552597939
2018-03-25,0.20492091608333335,0.3935530415833333,0.3940239035697145,0.49538827123931795,0.36000847511135803,0.7365334356318298
2018-03-26,0.15712375502777778,0.28251449558333336,0.35337497789204003,0.4881792754264986,0.4233330585437544,0.703961540659049
2018-03-27,0.27206451492830686,0.40829170252089947,0.39993717068936874,0.6062189133330013,0.4322537058896359,0.801553037827232
2018-03-28,0.2106786205,0.2840630098333333,0.45226007945864033,0.49379309309232583,0.5977480805401892,0.6593383749711713
2018-03-29,0.34379719030436506,0.4540236424075397,0.505024484803456,0.5632125337098152,0.5059886914335364,0.7863415205396828
2018-03-31,0.115333565,0.115333565,0.34731829786783375,0.34731829786783375,0.41570866993907984,0.41570866993907984
2018-04-01,0.2732837132777778,0.34378230772222224,0.47966466344832515,0.5078123639161384,0.6827905157023708,0.7512180026027456
2018-04-02,0.5043978917232804,0.6104352228291006,0.47998575385018216,0.6665059980546797,0.699966373438673,0.8744113082940362
2018-04-03,0.04981614844444443,0.3142880172222222,-0.06187035552549387,0.46512077338458696,0.3680655152607345,0.7032996701556427
2018-04-04,0.10506055280555554,0.39076331099603173,0.16740483106604048,0.5286609287310594,0.30404987612712286,0.804334643043621
2018-04-05,0.21528837353643163,0.3536866810607906,0.30829550689807245,0.5436530530765145,0.3749098115600313,0.7834342094856546
2018-04-06,1.4881166666667889e-05,0.0333067735,0.0001380593713607159,0.30900213097969587,5.9292764995458325e-05,0.13270805563354138
2018-04-07,0.035252756,0.09752249133333334,0.014022460198018769,0.3300338215681026,0.018618044605855342,0.3077933617379892
2018-04-08,0.1977911066111111,0.29194040927777776,0.24596384515744232,0.4665221118271402,0.43102413386990773,0.6493560759811683
2018-04-09,0.3043735798592593,0.5024409533592593,0.3594430698063122,0.6390576416702535,0.6351055880602261,0.8633641481021764
2018-04-10,0.2196802496111111,0.3160150962777778,0.43627282895831543,0.4878002394970218,0.5263073448758253,0.7611940841937381
2018-04-11,0.25547946114629627,0.6129280662851851,0.47893619272378174,0.7260067330480989,0.4306386551082438,0.8976010915347312
2018-04-12,0.09241930216666666,0.19239283716666666,0.3209535935704951,0.3783778272226888,0.40215190264356315,0.6836721970077779
2018-04-13,0.008439188111111117,0.15820343988888888,-0.27183950606940827,0.40858952573679413,0.027745617470775086,0.6213336139133881
2018-04-14,0.011277990166666658,0.12189778350000001,-0.18966301410281217,0.24253406640183406,-0.08970187589462743,0.4442795801790205
2018-04-15,0.21635466877777776,0.4587719777777778,0.37747684288006234,0.5860222021072183,0.6746478763251696,0.8124792223466
2018-04-16,0.08710194216666667,0.18052885966666665,0.0807022918510818,0.41261284938098747,0.2506970702921578,0.61552001943037
2018-04-17,0.14093608606269842,0.37541795882460316,0.22518480988203018,0.4900447034182978,0.355792866015741,0.7774664705970611
2018-04-18,-0.0516387715,0.1623576645,-0.06746597814994634,0.1278762416907271,-0.32107642628408045,0.3682883388674715
2018-04-19,0.07628477910317459,0.42726701462698413,0.01791208296304544,0.5676826787154567,0.2753171735961918,0.7329181409833796
2018-04-20,0.030270138333333335,0.030270138333333335,0.010450615542172496,0.010450615542172496,0.16303864741769666,0.16303864741769666
2018-04-21,0.10246295594444443,0.2515998092777778,0.1748250343266136,0.44369692748743467,0.44232498487747984,0.7227513663512555
2018-04-22,0.21815019826984128,0.22728043893650796,0.3279678512976299,0.4126732588135359,0.6671100428552582,0.7034887237965275
2018-04-23,0.27675653445209236,0.43987521027748916,0.33332892342852416,0.5304542600555735,0.485656300484751,0.7371330557668331
2018-04-24,0.18835322176223107,0.44892365487239594,0.239367330655185,0.5996712941406276,0.31490545095029865,0.8076496001371309
2018-04-25,0.1755768865486515,0.31133627632146843,0.23708467480698353,0.4466106411397054,0.38752808760000673,0.7080891397786027
2018-04-26,0.25750022714277815,0.4249424882794297,0.37178227271137254,0.5282463229743418,0.4748530032417695,0.7678568112805136
2018-04-27,0.09977272,0.09977272,0.0642983178056803,0.0642983178056803,0.25448223514597684,0.25448223514597684
2018-04-28,5.507666666668132e-06,0.19995984766666666,0.2723099358319001,0.4238389496548165,-0.21535054217884383,0.5749948354167174
2018-04-29,0.1515043519102564,0.32582428303561256,0.134401110289311,0.5042237013068468,0.23031508204252324,0.7364768309705457
2018-04-30,0.21623273527777778,0.4247856299777778,0.22013619686716332,0.5751758722336899,0.4174238737946076,0.846714096352393
2018-05-01,0.12299253041962761,0.3955013748414835,0.05642660028386388,0.6081019287665393,0.2774700515820049,0.7863314251681075
2018-05-02,0.1722587883074074,0.2895576231962963,0.40503218221384546,0.49661661132933543,0.4911205009496108,0.6839172021442601
2018-05-03,0.15442028263561253,0.288583132882906,0.1127637565076783,0.4566129182885738,0.4442770899108748,0.7030859986747657
2018-05-04,0.08912449127777777,0.23303307631481482,-0.040006877513331957,0.48704250406225047,0.3161582575312645,0.5287468981168342
2018-05-05,-0.00490683766666666,0.09503532766666667,-0.028958114932789047,0.09358408994228762,0.0954763487371327,0.2918635367970735
2018-05-06,0.10541769597777778,0.22405049586666667,0.29127832864577896,0.45676988155660203,0.4005851147351337,0.5790352912679029
2018-05-07,0.24926189687222222,0.2935703204277778,0.41012530535534425,0.4828859278599243,0.6943357494321128,0.7135319089458402
2018-05-08,0.1641749798376984,0.3253499162681217,0.3666405938267073,0.49273748885145563,0.19823024138978923,0.6972457740137784
2018-05-09,0.04395383805555555,0.2992490457222222,0.03615335437613848,0.44076792668931253,0.19327160804600269,0.7405861906789364
2018-05-10,0.16590372035185186,0.38246818125925924,0.40900669997395206,0.5136171887913253,0.5457498766908638,0.7795811146389969
2018-05-12,0.09786583416666665,0.19244119316666666,0.3309763716892427,0.3800693093201545,0.48203051080814246,0.6159896472051561
2018-05-13,0.2897485930734127,0.3211372533234127,0.21022246676961528,0.5014293861623831,0.6719378995252621,0.79700339320688
2018-05-14,0.0860869243138889,0.4684526556472222,-0.0541648998700054,0.5732179998901393,0.1996501720624032,0.7993177873989861
2018-05-15,0.2188072833253968,0.3130596873968254,0.13259386191735076,0.4737654484389253,0.5545053735007596,0.7304052610153241
2018-05-16,0.13610719875,0.2878263775462963,0.046007390270426426,0.22668558717297613,0.37332707460650494,0.6082638239519162
2018-05-17,0.09831997874166666,0.2755558709638889,-0.17997592988177896,0.5060028993371114,0.24864129031780735,0.651437545307042
2018-05-18,0.04983664975000001,0.26746748828333333,-0.06940470704958177,0.4468865015938221,0.3495934874388078,0.6888776768370861
2018-05-19,0.051874674444444435,0.11335496888888888,0.009719890956762949,0.04660360755717566,0.18893742429010446,0.33983781282571135
2018-05-20,0.035467775046703294,0.3828843064445055,0.10827007925873224,0.5835572012517776,0.23993547714432237,0.8195142607188741
2018-05-21,-0.03351179133333333,0.082797398,-0.03476747222918164,0.05178308416211027,0.012721205115924866,0.2527370679718244
2018-05-22,0.34971227651372183,0.38848299323594404,0.5341561001614642,0.5610087380552709,0.7200563497738817,0.79624033663804
2018-05-23,0.1523785352462963,0.4190940931537037,0.2960965548301367,0.58127450812905,0.3748677214183713,0.7819589912983362
2018-05-24,0.16673062675,0.23321543341666665,0.36127868007514585,0.4704560222592547,0.555764115275058,0.58456796004314
2018-05-25,0.056037126500000006,0.25372768194444445,0.3099155350758208,0.45247788153332263,0.023867606127474336,0.6993866504491264
2018-05-26,0.06647427333333333,0.06647427333333333,0.051011186307404,0.051011186307404,0.21288702683746025,0.21288702683746025
2018-05-27,0.2581568960142857,0.3246636640142857,0.4443160338653108,0.49658689228421815,0.5470745467478807,0.7327031640203483
2018-05-28,0.15188503910833334,0.22978841710833334,0.3349628091052688,0.44829615829806885,0.5799408168537578,0.6694299602486908
2018-05-29,0.2350718027843254,0.4247403240787698,0.1438848566753165,0.5189339202689934,0.4409534387283337,0.8114235582023224
2018-05-30,0.22134053255555555,0.22957140422222222,0.323240477065815,0.3996020281124933,0.6145952265611442,0.6473904468802946
2018-05-31,0.17453489652037035,0.4089659086833333,0.2589364923741698,0.5666737128354195,0.1421592282229071,0.7572367571899825
2018-06-01,-0.033166182,0.033166182,-0.01848401355477172,0.01848401355477172,-0.011324641754987133,0.011324641754987133
2018-06-02,-0.012946796777777788,0.1896663501111111,-0.09838515144103373,0.37184994625187545,-0.04474373815997859,0.6586017111797366
2018-06-03,0.11702145198888889,0.35714699423333335,0.09385510669063665,0.5692718370941144,0.22570296099765869,0.7982522398459293
2018-06-04,0.1581545151888889,0.2576158618555556,0.0972392382932169,0.21316275252594308,0.3439805436326981,0.4918715741335206
2018-06-05,0.1668281076388889,0.34556334713888887,0.46405527949715397,0.5563269821846751,0.4985567359342319,0.7773982777627173
2018-06-06,0.01506168181547619,0.26438907276785717,-0.2582614623381451,0.48137228986753655,0.0029133889692396775,0.7115097652468221
2018-06-07,0.07402390654814815,0.35748915071904763,0.07640688461486884,0.4965205077869479,0.2812854548177353,0.7478271828432321
2018-06-09,0.106355072,0.17264739866666667,0.312446259875117,0.4213075230048194,0.29237086762058206,0.32109132244863237
2018-06-10,0.2533178612222222,0.29774652366666665,0.0496490567402955,0.4618340248192635,0.5260946750943487,0.7031169677940954
2018-06-11,0.16096690470622896,0.30258137049074074,-0.10187686513871437,0.46402473782337844,0.3119545394145614,0.7310730288689935
2018-06-12,0.06663464766666666,0.06663464766666666,0.04332409118001716,0.04332409118001716,0.29646234900678536,0.29646234900678536
2018-06-13,0.17474086447979797,0.3677039611060606,0.233315040510896,0.548097067456733,0.41091790277436363,0.7981464042932112
2018-06-14,0.06549015833333334,0.17885647233333332,0.1435927154922539,0.39366167100837895,0.3858098308636232,0.5070384170750212
2018-06-15,0.12047992529166666,0.3377469906527778,-0.05479395757279237,0.4947433404410488,0.06395540913537351,0.7331434249851831
2018-06-16,0.26014502019444447,0.26014502019444447,0.4093282249797177,0.4093282249797177,0.706937763791378,0.706937763791378
2018-06-17,0.13779321998888888,0.3207720605388889,-0.07193482492894834,0.4786863056465723,0.2889647252645442,0.7970181839972641
2018-06-18,0.1333127228888889,0.19996393622222225,0.05690631309923845,0.11733875694662303,0.2705767949742764,0.5283937920071432
2018-06-19,0.27386862689042346,0.4112899162218337,0.3069421824915782,0.5475223860959975,0.4885096885436828,0.7776723137295144
2018-06-20,0.1196501565111111,0.29694662717777776,0.3570226550121773,0.5252113541131811,0.37783304124374806,0.7182165978023085
2018-06-21,0.20917639862692308,0.44194117121025644,0.260596027678074,0.6186724382342408,0.3505147883793624,0.8285186957520828
2018-06-23,0.023181268666666668,0.07669587466666666,0.30228275849276076,0.32831627901448956,0.16296117733665133,0.26981620487550817
2018-06-24,0.015629889148148134,0.3489716018148148,-0.04135751666659018,0.5582409263758648,-0.17478206998034312,0.7910859146085141
2018-06-25,0.16935362005555554,0.1915719756111111,0.3344590830626,0.3432094337378098,0.4920695408661841,0.6038184519111172
2018-06-26,0.17676902497222224,0.38936600978333336,0.1844484886917476,0.5041476678414472,0.4125839260153953,0.809673959710899
2018-06-27,0.2505849591111111,0.26545278144444445,0.32082115986846227,0.4587567297617008,0.5816904518861191,0.640930047500555
2018-06-28,0.10121440200132278,0.3987325201574074,0.11645450687652018,0.5750471406300338,0.2434483100367313,0.8152199274549781
2018-06-30,0.07479549039999998,0.2560291744,0.04096797076763867,0.43192268472586687,0.12117485384590482,0.636568942308353
2018-07-01,0.15915037665740742,0.31996283732407405,-0.0011863110394184674,0.4540614449302867,0.39492293122030847,0.7138757945491542
2018-07-02,0.1001881719904762,0.3411434523904762,0.3965857707759765,0.5288939572830674,0.33174776880628537,0.80171935922269
2018-07-03,0.09524806111666667,0.2742022846166667,0.17690576170794162,0.43601228551715715,0.19810439085271747,0.6856440787490444
2018-07-04,0.19853278143664022,0.3618716832175926,0.3181405570580336,0.5072562372005925,0.41285557772174236,0.7698661286086572
2018-07-05,0.03908867863275614,0.21571530275060127,0.05312395756138044,0.411623909369198,0.05398375032225944,0.49686090819170137
2018-07-06,0.02952388361666668,0.2624716251611111,-0.035075474979264824,0.37717052413708174,0.1543196527737935,0.6374534718961998
2018-07-07,0.06642846055555557,0.09975174055555555,0.041585121355906494,0.3507403906657086,0.30742908283862974,0.44020290724200756
2018-07-08,0.10504331356481482,0.2773383047759259,0.3461979478194838,0.507034733199972,0.2235690324055632,0.746131215928995
2018-07-09,0.26500372315873016,0.29730539982539683,0.45920645345306027,0.4806761208694927,0.719236510814935,0.7744496733137451
2018-07-10,0.09752768690873015,0.4903777633968254,0.2930054607853959,0.6011156601945713,0.27982602186957967,0.8402382728444376
2018-07-11,0.10232890477222223,0.19979675061666669,0.002157931157293451,0.12954073202711983,0.3131136019277706,0.5079410237865212
2018-07-12,0.22533727114444446,0.3819352879,-0.05562692140722222,0.473954236866932,0.4129808660895531,0.7504944670272322
2018-07-13,-0.06664741633333333,0.06664741633333333,-0.074587387785914,0.074587387785914,-0.028439286920681463,0.028439286920681463
2018-07-14,0.09952252377777779,0.09952252377777779,0.3504005663782449,0.3504005663782449,0.43913879816868134,0.43913879816868134
2018-07-15,0.14689389609999998,0.2853514974333333,0.3388313177306409,0.4291926694070907,0.43453686728439317,0.640879616992167
2018-07-16,0.19459314446111112,0.45504355860555556,0.2642326352282836,0.5830670027725523,0.44064912475082146,0.7710791543037068
2018-07-17,0.29492546515555557,0.29492546515555557,0.49281263391820623,0.49281263391820623,0.6424833371272836,0.6424833371272836
2018-07-18,0.14828730150000002,0.4238364523703704,0.23169832859819364,0.6323669647258618,0.5013680480753974,0.8270117872452329
2018-07-19,0.18288898369444445,0.19943780302777778,0.417828139490546,0.4328329015209173,0.43233561892689576,0.49634896079393226
2018-07-20,0.013917623616666663,0.19038627935,-0.04007185351157174,0.15906029496123825,0.15639671848321302,0.5059532414358229
2018-07-21,0.13322114722222222,0.1665454538888889,0.1039562294386239,0.41312102360341707,0.2900952424874328,0.42287315755834753
2018-07-22,0.15915398318333335,0.3536113877611111,0.14907957905729236,0.2699015036059262,0.2010206586435291,0.6469636693665285
2018-07-23,0.13772882735530304,0.5142026166219698,0.007702480456452554,0.6311246053328352,0.14250498317968918,0.7700498343438403
2018-07-24,0.23556154661868686,0.3409064979789562,0.4764424486960545,0.5200691147554338,0.4479878259681574,0.7184759684847385
2018-07-25,0.24814592915465034,0.584216692616593,0.46552127875982907,0.6686952246334347,0.4647080237830214,0.838966633549141
2018-07-26,-0.006423857283333324,0.3149913032722222,-0.25535687000658036,0.47201548875800314,-0.14500952880406995,0.7228626070660122
2018-07-27,0.11096155761219716,0.291451437394152,0.08812050977756744,0.19803851138528983,0.25593517635806623,0.5564391796552892
2018-07-28,0.06662098166666666,0.06662098166666666,0.04171150442827298,0.04171150442827298,0.30824084663171913,0.30824084663171913
2018-07-29,0.25109555055555555,0.4561620108518519,0.4703798167452691,0.6011999080088228,0.5509267788883446,0.8483579116892317
2018-07-30,0.20670337836666666,0.3177794388333333,0.25135945605064464,0.47729456565489176,0.51050641471596,0.5915429912935309
2018-07-31,0.2111181076955267,0.3563246112698413,0.3446214535617015,0.5245454124856206,0.5365491066230336,0.7320126721071969
2018-08-01,0.08273226034999999,0.31630304037222223,0.11168453378443455,0.4511169162307187,0.2383929317673411,0.714135064503322
2018-08-02,0.06670685083333333,0.13326683083333335,0.01926068882387671,0.128561476124967,0.20977279951658298,0.23860921234243038
2018-08-03,0.02299733183333333,0.0828623085,0.023718241996178047,0.08319670189979572,0.07874921914691521,0.2529712135906796
2018-08-04,-0.030595276666666667,0.030595276666666667,-0.283846337980272,0.283846337980272,-0.12190432309522839,0.12190432309522839
2018-08-05,0.031178734499999992,0.39076893105555555,0.29531035846071857,0.5227949749369707,0.39420919880029637,0.7727887975064245
2018-08-06,0.10072593699999999,0.35269816433333334,0.3062774832967026,0.543472469014744,0.3329952641831318,0.7952509549363372
2018-08-07,0.060309737601984124,0.3938009085126984,0.2011554405702975,0.5577655195225205,0.16590963190674188,0.8251933086640945
2018-08-08,0.11126670366666666,0.29530541233333335,0.327935324294419,0.5039770731708519,0.5667245162620287,0.7557751397037396
2018-08-09,0.13855310903917378,0.4460253138539886,-0.01911006906247915,0.5726504627389702,0.11947098610229157,0.8231358953454063
2018-08-11,0.1970011464,0.1970011464,0.13662338821478473,0.13662338821478473,0.4755907329173089,0.4755907329173089
2018-08-12,0.13305665166666666,0.266353609,0.07883594788634476,0.1477617091273068,0.4197196488614202,0.4969124431194327
2018-08-13,0.0691822330952381,0.42663864181904765,0.3070579415382918,0.5734444222546062,0.3368755092441226,0.7957171058094611
2018-08-14,0.1251223315,0.1251223315,0.38480314101614005,0.38480314101614005,0.4463082379079807,0.4463082379079807
2018-08-15,0.017518309624999992,0.29815688254166667,-0.2468945319362815,0.5064081288663995,0.1013770945241129,0.7229409086107538
2018-08-16,0.11226834833333334,0.192461979,0.36727206770010573,0.4445882470505852,0.21751111837800338,0.4770043988610123
2018-08-17,-0.199686944,0.199686944,-0.43703007969509117,0.43703007969509117,-0.6829355034520456,0.6829355034520456
2018-08-18,-0.099140846,0.16572583266666668,0.19425112170121042,0.4234881730177643,-0.29353351570649566,0.5588358307121389
2018-08-19,0.2987061023353535,0.39085722394949496,0.36911204830880134,0.519955616835414,0.5106478653855209,0.7772695824909743
2018-08-20,0.2388414890888889,0.2453399864222222,0.36829775069839027,0.42858727481473463,0.5393887750621481,0.5652814946210216
2018-08-21,0.12063324872222221,0.33106770855555556,0.2128161532965445,0.4897339836249165,0.3760747955772673,0.7889310160884923
2018-08-22,0.4221131841960317,0.5099029733626984,0.5349391133141244,0.5849583385672249,0.542916702543633,0.7888770314116484
2018-08-23,0.15771674133333333,0.22428076133333333,0.08733244044680458,0.10659548869191462,0.5390339035627352,0.55600551556453
2018-08-24,-0.055505578166666666,0.16642153616666666,-0.3554861629916483,0.4146424799671409,-0.1250088984174384,0.656043272022192
