Date,Open,High,Low,Close,Volume,Change
2022-07-05,18350,19000,18050,18800,271602,0.03581267217630857
2022-07-06,18600,18650,17800,18000,294828,-0.04255319148936165
2022-07-07,18200,18500,18000,18400,105152,0.022222222222222143
2022-07-08,18650,19200,18550,18950,302105,0.029891304347826164
2022-07-11,18900,19400,18700,18900,143627,-0.0026385224274406704
2022-07-12,18650,18700,17750,17950,239693,-0.050264550264550234
2022-07-13,17750,17800,17150,17750,312730,-0.011142061281337101
2022-07-14,17600,17650,16500,17050,633430,-0.03943661971830981
2022-07-15,17100,17450,16750,17350,365991,0.017595307917888547
2022-07-18,17350,18300,17300,18250,272694,0.05187319884726227
2022-07-19,18150,18150,17350,17750,309521,-0.0273972602739726
2022-07-20,18200,18650,17900,18150,294521,0.022535211267605604
2022-07-21,18200,18250,17950,18100,122588,-0.0027548209366391463
2022-07-22,18100,18200,17450,17600,317927,-0.027624309392265234
2022-07-25,18150,19250,18000,18850,814794,0.07102272727272729
2022-07-26,18850,19700,18550,19500,458897,0.034482758620689724
2022-07-27,19650,20200,19400,20050,309257,0.028205128205128105
2022-07-28,20900,21900,20250,21500,949539,0.07231920199501252
2022-07-29,21350,22100,21200,21450,416563,-0.0023255813953488857
2022-08-01,21700,22250,21400,21550,465921,0.004662004662004726
2022-08-02,21700,21700,20850,21450,341703,-0.004640371229698403
2022-08-03,21300,21300,20450,20800,435591,-0.030303030303030276
2022-08-04,20900,21050,20550,20700,226843,-0.004807692307692291
2022-08-05,20700,20950,20200,20950,227521,0.012077294685990392
2022-08-08,20700,20750,19200,19700,577664,-0.059665871121718395
2022-08-09,19700,20000,19400,20000,226365,0.015228426395939021
2022-08-10,19500,19850,19250,19400,254059,-0.030000000000000027
2022-08-11,19750,20050,19350,20000,308904,0.030927835051546282
2022-08-12,20350,20450,19750,20050,263775,0.0024999999999999467
2022-08-16,20050,21000,19600,20750,576073,0.034912718204488824
2022-08-17,20150,20200,18350,18400,1676576,-0.11325301204819282
2022-08-18,17950,18450,17250,17700,882173,-0.03804347826086951
2022-08-19,17700,18050,17450,17550,331326,-0.008474576271186418
2022-08-22,17350,17400,16900,17000,289448,-0.031339031339031376
2022-08-23,16650,17100,16550,16800,291467,-0.0117647058823529
2022-08-24,17050,17150,16400,16700,253447,-0.005952380952380931
2022-08-25,16900,18050,16900,17950,654333,0.0748502994011977
2022-08-26,18050,18100,17500,17800,337610,-0.00835654596100277
2022-08-29,16750,17200,16700,16900,307132,-0.050561797752809
2022-08-30,16900,17750,16900,17750,237671,0.050295857988165604
2022-08-31,17200,17850,17200,17750,179651,0.0
2022-09-01,17500,17800,17350,17350,159211,-0.022535211267605604
2022-09-02,17500,18100,17000,17450,299183,0.0057636887608070175
2022-09-05,17350,17600,14550,14950,2403399,-0.1432664756446992
2022-09-06,14950,15450,14800,15200,647579,0.01672240802675584
2022-09-07,15550,16050,15250,15700,1091662,0.03289473684210531
2022-09-08,15800,15900,14500,14600,1083607,-0.07006369426751591
2022-09-13,14800,14850,14450,14650,485586,0.003424657534246478
2022-09-14,14050,14350,13900,14300,301506,-0.023890784982935176
2022-09-15,14400,14550,13950,14400,427602,0.006993006993007089
2022-09-16,14150,14750,14050,14200,250297,-0.01388888888888884
2022-09-19,14200,14450,13550,13750,396644,-0.03169014084507038
2022-09-20,13750,14450,13750,14450,339174,0.050909090909091015
2022-09-21,14150,14750,14100,14650,238503,0.01384083044982698
2022-09-22,14250,14400,13800,14150,256057,-0.03412969283276446
2022-09-23,14000,14100,13100,13500,419471,-0.04593639575971731
2022-09-26,13100,13200,12350,12450,839947,-0.07777777777777772
2022-09-27,12400,12650,12000,12600,517721,0.012048192771084265
2022-09-28,12500,12550,11550,11850,509973,-0.059523809523809534
2022-09-29,12050,12250,11400,11600,396227,-0.021097046413502074
2022-09-30,11300,11950,11250,11750,381002,0.012931034482758674
2022-10-04,11950,12200,11900,12150,267782,0.03404255319148941
2022-10-05,12500,12500,11600,11850,292576,-0.024691358024691357
2022-10-06,11900,12500,11900,12450,402053,0.05063291139240511
2022-10-07,12400,12600,12100,12350,299891,-0.008032128514056214
2022-10-11,11950,11950,11250,11500,354439,-0.06882591093117407
2022-10-12,11350,11600,11200,11500,272232,0.0
2022-10-13,11450,11450,10650,10900,347081,-0.05217391304347829
2022-10-14,11200,11400,11000,11100,303514,0.0183486238532109
2022-10-17,10800,11450,10750,11300,293653,0.018018018018018056
2022-10-18,11650,11950,11350,11500,428535,0.017699115044247815
2022-10-19,11600,11700,11250,11350,331785,-0.013043478260869601
2022-10-20,11300,11350,10900,11100,183900,-0.022026431718061623
2022-10-21,11100,11450,10950,11100,341977,0.0
2022-10-24,11400,12100,11350,11700,520929,0.054054054054053946
2022-10-25,11750,11950,11600,11900,233048,0.017094017094017033
2022-10-26,11950,12000,11450,11650,206722,-0.021008403361344574
2022-10-27,11650,12000,11500,11950,272173,0.025751072961373467
2022-10-28,11750,11950,11600,11700,248376,-0.02092050209205021
2022-10-31,12000,12450,11850,12150,644007,0.03846153846153855
2022-11-01,12200,12400,12000,12400,324561,0.020576131687242816
2022-11-02,12300,12300,11850,12000,350570,-0.032258064516129004
2022-11-03,11650,12100,11500,12100,366540,0.008333333333333304
2022-11-04,12550,12950,12100,12250,1340117,0.012396694214876103
2022-11-07,12300,12350,12050,12100,314553,-0.01224489795918371
2022-11-08,12200,12500,12150,12300,423676,0.016528925619834656
2022-11-09,12300,12450,12200,12450,333569,0.012195121951219523
2022-11-10,12100,12200,11900,12000,475360,-0.03614457831325302
2022-11-11,12900,13350,12350,12450,1223630,0.03750000000000009
