Date,Open,High,Low,Close,Volume,Change
2022-02-17,20423,20855,20030,20148,170921,-0.011577708006279441
2022-02-18,19833,20265,19715,20188,68208,0.001985308715505285
2022-02-21,19872,20423,19596,20384,81649,0.009708737864077666
2022-02-22,19911,20659,19793,19873,94762,-0.02506868131868134
2022-02-23,19754,20108,19675,19873,83551,0.0
2022-02-24,19596,19990,18613,18732,164125,-0.057414582599506825
2022-02-25,18967,19321,18849,19086,89044,0.01889814221652797
2022-02-28,19085,19635,19045,19598,65867,0.026825945719375355
2022-03-02,19596,20108,19400,20030,84236,0.02204306561894076
2022-03-03,20030,20462,20030,20306,84442,0.013779331003494821
2022-03-04,20462,20462,19950,20188,66485,-0.005811090318132539
2022-03-07,20187,20187,19124,19322,124603,-0.04289677035862893
2022-03-08,18927,19439,18927,19007,60908,-0.01630266018010562
2022-03-10,19518,19990,19439,19676,76667,0.03519755879412845
2022-03-11,19675,20187,19518,20030,63638,0.01799146167920318
2022-03-14,20187,20187,19439,19598,84580,-0.02156764852720916
2022-03-15,19360,20541,19242,20030,127020,0.02204306561894076
2022-03-16,20462,20462,19911,20227,79577,0.009835247129305946
2022-03-17,20620,21721,20620,21014,331638,0.03890838977604183
2022-03-18,21289,21406,20895,21289,101713,0.013086513752736284
2022-03-21,21446,21604,21250,21328,96756,0.0018319319836535009
2022-03-22,21328,21406,20974,21289,61537,-0.0018285821455363838
2022-03-23,21485,22155,21406,21723,148340,0.020386114895016183
2022-03-24,21721,21760,21249,21565,99210,-0.00727339686047046
2022-03-25,21643,22115,21289,21408,99116,-0.007280315325759346
2022-03-28,21406,21406,20855,21014,85104,-0.018404334828101665
2022-03-29,21013,21446,21013,21172,65639,0.007518796992481258
2022-03-30,21289,21682,21170,21368,75169,0.00925750991876062
2022-03-31,21013,21525,21013,21211,55979,-0.007347435417446646
2022-04-01,21210,21210,20698,20818,70920,-0.018528122200744845
2022-04-04,20855,20855,20462,20778,58088,-0.0019214141608223656
2022-04-05,20816,21485,20816,21486,121080,0.03407450187698524
2022-04-06,21131,21367,20738,20974,81090,-0.023829470352787818
2022-04-07,20777,20935,20069,20227,118488,-0.035615523982073016
2022-04-08,20147,20423,19872,20030,51553,-0.009739457161220155
2022-04-11,19833,20265,19675,19676,81718,-0.01767348976535199
2022-04-12,19400,19635,19006,19203,93899,-0.024039438910347655
2022-04-13,19125,19635,19125,19558,65560,0.018486694787272828
2022-04-14,19675,20698,19439,19833,145603,0.014060742407199012
2022-04-15,19675,19675,19321,19598,54391,-0.011848938637624151
2022-04-18,19596,19596,19242,19283,59335,-0.016073068680477642
2022-04-19,19281,19478,19203,19243,56617,-0.0020743660218845994
2022-04-20,19360,19360,18888,19007,93335,-0.012264199968819778
2022-04-21,18967,19045,18613,18928,94398,-0.004156363445046551
2022-04-22,18810,18849,18337,18456,129094,-0.02493660185967883
2022-04-25,18140,18180,17590,17669,125414,-0.04264195925444303
2022-04-26,17590,17905,17314,17551,72925,-0.006678363235044449
2022-04-27,17039,17039,16763,16922,129292,-0.03583841376559738
2022-04-28,17156,17314,16724,16961,57689,0.00230469211677109
2022-04-29,17156,17393,16842,17078,50509,0.006898178173456726
2022-05-02,17078,17078,16527,16764,66432,-0.01838622789553812
2022-05-03,16881,17000,16724,16764,70693,0.0
2022-05-04,16842,16881,16448,16528,68710,-0.014077785731329007
2022-05-06,16173,16291,15937,16056,69439,-0.028557599225556674
2022-05-09,15780,15936,15268,15348,173908,-0.044095665171898335
2022-05-10,14953,15150,14402,15033,148796,-0.02052384675527752
2022-05-11,15031,15385,14677,14797,73463,-0.01569879598217261
2022-05-12,14520,14520,13615,13773,144004,-0.06920321686828412
2022-05-13,13811,14205,13811,14088,93314,0.02287083424090608
2022-05-16,14363,14677,14087,14167,64634,0.005607609312890505
2022-05-17,14166,14284,13930,14245,52662,0.005505752805816444
2022-05-18,14402,14599,14245,14285,61541,0.002808002808002863
2022-05-19,13694,14323,13694,13852,90604,-0.030311515575778825
2022-05-20,13890,16015,13890,14836,499175,0.07103667340456243
2022-05-23,15031,15031,14599,14678,89393,-0.010649770827716343
2022-05-24,14677,15071,14480,14482,107291,-0.013353317890720806
2022-05-25,14480,14875,14363,14718,49705,0.016296091700041426
2022-05-26,14756,15346,14599,14718,111288,0.0
2022-05-27,14875,15031,14638,14718,54557,0.0
2022-05-30,14875,15189,14795,15072,57283,0.024052181002853557
2022-05-31,15346,15346,14835,15190,44362,0.007829087048832228
2022-06-02,15150,15228,14875,15033,34639,-0.010335747202106615
2022-06-03,15189,15425,15110,15151,50484,0.007849397991086304
2022-06-07,15150,15150,14560,14560,53569,-0.03900732624909242
2022-06-08,14599,14677,14402,14443,28498,-0.008035714285714257
2022-06-09,14363,14441,14166,14206,35386,-0.016409333241016455
2022-06-10,14126,14323,14087,14285,31759,0.005561030550471635
2022-06-13,13812,13969,13182,13223,97660,-0.0743437171858593
2022-06-14,12670,12985,12316,12672,109434,-0.04166981774181355
2022-06-15,12435,12670,11569,11806,167294,-0.06833964646464652
2022-06-16,12198,12513,11962,11963,73621,0.01329832288666788
2022-06-17,11490,12277,11333,12081,66721,0.00986374655186828
2022-06-20,12080,12120,11096,11294,88315,-0.0651436139392434
2022-06-21,11254,11569,11096,11333,74683,0.003453160970426694
2022-06-22,11411,11530,10467,10586,99647,-0.06591370334421598
2022-06-23,10310,10584,9837,9838,119671,-0.07065936142074436
2022-06-24,9562,10703,9562,10703,157956,0.08792437487294169
2022-06-27,10703,11057,10545,10979,58918,0.025787162477809877
2022-06-28,10742,11057,10703,10940,32269,-0.0035522360870753333
2022-06-29,10664,10900,10467,10703,37864,-0.021663619744058504
2022-06-30,10703,10703,10152,10271,53542,-0.0403625151826591
2022-07-01,10152,10427,9837,9995,43180,-0.026871774900204426
2022-07-04,9915,10113,9483,9798,72994,-0.019709854927463688
2022-07-05,9876,10467,9876,10389,76210,0.06031843233312917
2022-07-06,10506,11096,10309,10703,72217,0.0302242756761959
2022-07-07,10703,10978,10506,10861,44929,0.014762216201065215
2022-07-08,11175,11175,10703,10783,56201,-0.007181659147408204
2022-07-11,10821,11018,10506,10743,45442,-0.0037095427988500518
2022-07-12,10545,10703,10230,10232,39251,-0.0475658568370102
2022-07-13,10270,10821,10152,10586,40204,0.03459734167318218
2022-07-14,10900,11687,10860,11058,155936,0.044587190629132856
2022-07-15,10900,11096,10310,10664,61038,-0.035630312895641114
2022-07-18,10664,11057,10664,10940,40120,0.025881470367591808
2022-07-19,10821,11057,10781,11058,27625,0.010786106032906861
2022-07-20,11254,11450,11057,11176,57443,0.01067100741544591
2022-07-21,11215,12238,11135,11609,235669,0.03874373657838226
2022-07-22,12120,12159,11608,11727,149216,0.010164527521750344
2022-07-25,11647,11647,11372,11491,54384,-0.02012449901935709
2022-07-26,11215,11490,11215,11294,45134,-0.017143851710033964
2022-07-27,11254,11372,11135,11215,30556,-0.0069948645298388845
2022-07-28,11490,11530,11175,11215,38292,0.0
2022-07-29,11608,11608,11333,11373,32946,0.01408827463218909
2022-08-01,11569,11686,11293,11491,44156,0.010375450628681948
2022-08-02,11490,11490,11175,11255,33072,-0.020537812200852823
2022-08-03,11254,11686,11175,11569,39575,0.027898711683696176
2022-08-04,11647,12316,11647,12003,134826,0.0375140461578356
2022-08-05,12041,12198,11884,12120,70452,0.009747563109222757
2022-08-08,12238,13221,12159,12947,235312,0.06823432343234326
2022-08-09,13064,13418,12631,12868,131461,-0.0061017996447053635
2022-08-10,12789,12789,12159,12357,97824,-0.03971091078644695
2022-08-11,12789,12789,12435,12632,64495,0.02225459253864215
2022-08-12,12513,12670,12277,12553,50416,-0.006253958201393295
2022-08-16,12828,12828,12355,12474,42134,-0.0062933163387237645
2022-08-17,12355,12474,11923,12042,69302,-0.03463203463203468
2022-08-18,11923,12159,11569,12160,52742,0.00979903670486637
2022-08-19,12277,12316,11884,11963,36683,-0.016200657894736792
2022-08-22,11962,11962,11333,11412,53287,-0.04605868093287635
2022-08-23,11135,11411,11018,11058,44518,-0.031019978969505813
2022-08-24,11096,11254,10742,11098,49778,0.003617290649303717
2022-08-25,11215,11608,11215,11491,35968,0.035411785907370597
2022-08-26,11530,11647,11254,11255,32381,-0.020537812200852823
2022-08-29,10703,10979,10585,10979,42244,-0.02452243447356728
2022-08-30,10979,11215,10979,11176,22316,0.017943346388559878
2022-08-31,11293,11293,10939,11176,19320,0.0
2022-09-01,11175,11175,10545,10703,108124,-0.04232283464566933
2022-09-02,10900,11057,10742,10822,40182,0.011118378024852937
2022-09-05,10703,10821,10467,10547,38118,-0.02541119940861214
2022-09-06,10427,11018,10427,10861,55550,0.029771499004456192
2022-09-07,10900,10979,10467,10547,35512,-0.028910781695976384
2022-09-08,10467,10703,10467,10586,25231,0.0036977339527828335
2022-09-13,10781,10979,10703,10940,51900,0.03344039297184964
2022-09-14,10467,10742,10467,10743,25940,-0.018007312614259585
2022-09-15,10781,10781,10506,10547,34397,-0.018244438238853244
2022-09-16,10427,10467,10073,10113,60600,-0.041149141936095535
2022-09-19,10034,10113,9640,9641,65311,-0.04667259962424597
2022-09-20,9640,9995,9640,9917,39104,0.028627735712063007
2022-09-21,10083,10208,9875,9958,37164,0.00413431481294757
2022-09-22,9833,9875,9375,9583,54517,-0.037658164290018115
2022-09-23,9583,9583,8958,9000,61800,-0.06083689867473652
2022-09-26,8583,8875,8375,8500,42407,-0.05555555555555558
2022-09-27,8375,8666,8258,8458,45386,-0.004941176470588227
2022-09-28,8333,8500,7916,8025,70631,-0.051194135729486834
2022-09-29,8108,8375,8108,8167,36004,0.0176947040498443
2022-09-30,8008,8150,7808,8058,46288,-0.013346394024733699
2022-10-04,8175,8291,8125,8292,33204,0.02903946388682055
2022-10-05,8325,8416,8025,8058,37784,-0.02821997105643992
2022-10-06,8008,8416,8008,8292,34085,0.02903946388682055
2022-10-07,8250,8308,8150,8217,17110,-0.00904486251808978
2022-10-11,8166,8166,7708,7742,46403,-0.057806985517828924
2022-10-12,7708,7758,7500,7692,31592,-0.006458279514337417
2022-10-13,7650,7683,7083,7125,70456,-0.07371294851794075
2022-10-14,7266,7733,7208,7533,63619,0.057263157894736905
2022-10-17,7458,8375,7358,8042,130958,0.06756936147617143
2022-10-18,8325,9791,8283,8583,263545,0.06727182292961942
2022-10-19,8750,8791,8091,8158,73819,-0.04951648607712922
2022-10-20,8216,8375,8075,8200,27962,0.005148320666830131
2022-10-21,8175,8175,7924,7950,16861,-0.030487804878048808
2022-10-24,7958,8116,7941,7942,26473,-0.0010062893081761448
2022-10-25,7941,8275,7916,7967,38660,0.0031478217073785952
2022-10-26,7991,8066,7800,7800,22676,-0.020961466047445754
2022-10-27,7908,8500,7850,8058,86088,0.033076923076923004
2022-10-28,8033,8050,7808,7908,47086,-0.01861504095309008
2022-10-31,8083,8208,7891,7917,40652,0.0011380880121396597
2022-11-01,7916,8141,7858,8083,76913,0.020967538208917613
2022-11-02,8208,9583,8191,8583,450218,0.061858220957565324
2022-11-03,8458,8708,8316,8458,73031,-0.01456367237562628
2022-11-04,8708,9124,8416,8458,166463,0.0
2022-11-07,8375,8958,8375,8542,102784,0.009931425868999755
2022-11-08,8708,9250,8541,9250,136091,0.08288457035822994
2022-11-09,9480,11700,9400,10050,894688,0.08648648648648649
2022-11-10,9990,10000,9530,9610,119103,-0.04378109452736323
2022-11-11,9800,10100,9760,9810,124448,0.020811654526534884
